id_sequence,surge1_t0,surge1_t1,surge1_t2,surge1_t3,surge1_t4,surge1_t5,surge1_t6,surge1_t7,surge1_t8,surge1_t9,surge2_t0,surge2_t1,surge2_t2,surge2_t3,surge2_t4,surge2_t5,surge2_t6,surge2_t7,surge2_t8,surge2_t9
5610,-1.4306064,-1.3851023,0.20638116,0.7380409,-1.6531252,-1.4829518,-0.8427236,-1.002589,-0.19252641,-0.08923858,-0.13506429,-0.09236658,0.13790663,0.024426265,-0.38741297,-0.22223389,0.59790295,0.69847304,-1.3207828,-0.99864
5611,-0.11882769,-0.0042732847,0.69861996,0.48078817,1.0388116,0.94497055,0.27245328,0.39912924,-0.34267676,-0.3266124,0.37407473,0.22083437,0.8106724,1.4444191,0.44684198,-0.29138595,0.6159722,0.6408551,0.43259516,0.60302156
5612,2.102445,0.57069325,2.408819,0.6447587,-0.096665844,-0.3569609,1.7065357,1.022879,0.2474736,-0.091181144,1.2400713,0.5140379,-0.042404052,0.79031956,-0.35781646,-0.84699565,0.35950968,0.5355157,0.26305592,0.17997584
5613,-0.1338514,0.47130942,0.6095432,0.25807625,-0.75209695,-0.6402193,0.24866611,0.76167506,-0.38079083,-0.5008935,3.740932,3.332864,0.86070603,0.9590038,-0.92316335,-0.82557,1.3481268,1.9025538,0.7317638,0.64894724
5614,0.9397084,0.86808264,-0.5978462,-0.5876178,-0.32544538,-0.329633,-0.6468652,-0.61469126,-0.9289729,-0.79482734,-0.07478889,-0.009548051,-0.80925745,-0.82584584,-1.8029206,-1.4181777,0.12208374,0.2407798,0.2400305,-0.028661203
5615,-0.61797714,-0.61121994,-0.5042766,-0.49692923,0.006124915,-0.44815335,0.098246165,0.12828897,0.24450533,0.09746632,-0.7262527,-0.6847436,0.45243,0.45025152,-0.17311293,-0.038366586,0.42727563,0.48784408,0.016665418,0.0013744744
5616,-0.1476574,-0.269619,-0.007319101,0.0067858724,-0.029963916,0.006906211,-0.50785506,-0.3779734,0.67427564,0.47011945,-0.28872705,-0.2649389,-0.9109124,-0.6410638,-0.64407533,-0.55840814,-0.33661944,-0.36491445,0.15884644,0.11968513
5617,-0.28837326,-0.4200659,0.59381413,0.4990467,-0.56406665,-0.5226728,-0.6785697,-0.76926297,0.12637566,-0.06536563,0.35571882,0.4957441,-0.63022614,0.13190629,-0.7115462,-0.42902198,-0.105679855,-0.16255042,-0.019718876,0.40067595
5618,-0.22870526,-0.23866259,-1.3674194,0.034400143,0.47837478,0.5211338,0.40697423,1.0807552,0.041890778,-0.18489155,0.05409326,-0.06647618,-0.29248223,-0.14057687,-0.44331732,-0.3176822,0.19264793,0.39634994,-0.26015472,0.07010506
5619,0.5733379,0.29027805,0.36416864,0.43508902,-0.50687844,-0.41334513,0.04970978,0.038193345,-0.5572909,-0.5720639,0.3691465,0.6294892,1.0231519,0.60419863,0.39590877,-0.13983515,-0.7735853,-0.6421136,-0.48191544,-0.3221723
5620,-2.2036126,-1.7513214,-2.6836636,-1.679663,-0.59461546,-0.4621718,0.6678353,0.012867868,1.0209812,1.4679252,-1.592619,-1.1545107,-1.7448839,-1.7284415,-0.9997532,-0.88822603,-1.2102803,-1.962838,-0.19286847,-1.1166404
5621,0.28706205,0.3683724,0.84528905,-0.059533674,-0.024421254,-0.001886585,2.6172085,0.48635194,4.853663,4.7547293,-0.38651764,-0.3693413,2.0200443,2.668263,1.2773916,2.3002877,2.7790926,4.682016,2.9979722,3.7713578
5622,-0.028417034,0.7934336,0.02665999,-0.58754283,0.17776643,-0.93360364,0.32383865,-0.06232718,1.5460443,0.8141242,0.45915624,0.5121607,3.084559,2.6431956,-0.12226446,0.50897884,0.19777377,0.13142496,-0.34745082,-0.69724077
5623,0.56217307,0.19584371,0.38992292,-0.059931785,-0.74218607,-0.45381042,-0.37147602,-0.42759824,-1.7644275,-1.6954215,1.6007301,2.0072346,-0.4210552,-0.023455832,-1.565424,-0.99947387,0.054244854,0.27126676,0.38517055,0.26973423
5624,0.118816786,0.073327385,0.42653322,0.54013824,-1.0542985,-0.4666775,-0.08036184,0.12474569,-0.39445314,-0.77501583,0.2394408,0.59110844,0.5013624,0.2281256,-0.13660052,-0.21470313,0.24450894,0.070383236,0.18826984,-0.025147194
5625,-1.1484805,-0.7368256,-0.3499537,-0.4255222,-1.4890935,-1.2667358,-0.36479858,-0.5223353,0.48896202,0.11734824,1.4962432,2.0843372,-0.018724263,0.2040506,0.17718758,-0.4432431,0.64178514,0.2243718,0.040499315,-0.15072474
5626,-0.30978712,-0.31736475,-0.43632132,-0.29705834,-0.29557392,-0.46734574,-0.42644265,-0.48574373,-0.15659542,-0.26716995,0.32095847,-0.05915561,-0.044942826,-0.2269296,-0.1715667,-0.084224574,-0.25612456,-0.32936835,-0.042286597,0.110115506
5627,0.10907185,0.19204195,0.3527186,0.20318493,0.5228436,0.28695503,-0.60410607,-0.7043729,-0.885249,-0.6738618,-0.0493204,-0.14455608,0.41480675,0.35503155,1.0644875,1.5911266,1.2650093,0.63982695,-0.3017464,-0.3529561
5628,0.064598076,0.20291658,-0.42497084,-0.35988674,-0.27286807,-0.14729409,-0.36187962,-0.339443,0.09756209,0.03807819,0.079665184,-0.2705997,0.11568731,-0.014652797,-0.30114713,-0.30855343,-0.34484085,-0.277013,0.010877411,-0.0060154824
5629,0.87701005,0.5435026,0.47712177,-0.38066348,0.30949262,0.05121565,-0.10290017,-0.42133683,-0.30526888,-0.28894708,0.50159544,0.21887326,0.18316112,0.07481151,0.704311,0.63058615,-0.17417821,-0.1030754,-1.9166597,-1.5708884
5630,-0.79160243,-0.8106824,-0.41474903,-1.1488867,1.1739209,1.1353089,-2.0016558,-1.5652052,-0.14330727,-0.44406423,-0.34307003,-0.3055895,-1.2197943,-1.0813912,0.9258985,1.4449577,-1.4585522,-0.92325014,-0.6138881,-0.23318665
5631,-0.367734,-0.20999506,-0.14047939,-0.06728927,0.49856487,1.0805295,0.24014798,1.3047957,-0.35624647,-0.35420474,-0.06127107,-0.32237267,0.8564494,2.5946212,0.78937453,1.1790042,-0.3088262,-0.4039364,-0.5663328,-0.4014299
5632,1.3519698,1.9089422,0.56726426,1.0795541,-0.24404544,-0.07865205,-0.07781807,0.15867947,0.2316461,-0.19507323,-0.9363692,-1.1276317,-0.58098376,-0.19871399,0.5291093,1.7401342,-0.5959296,-0.5991567,-0.28092542,-0.3997606
5633,-1.0504432,-0.4993971,-0.17841226,0.15584083,-0.39376777,0.123324715,0.8869644,1.6069119,-0.8804708,-0.98320764,-0.056623355,0.8304775,0.5814554,1.0620347,0.065324746,0.1485882,-1.1919643,-1.7051829,-2.1929052,-1.8704358
5634,-0.0665088,0.13290957,-0.3534244,-0.05083301,-0.09283036,0.210738,0.911316,0.9020493,0.8553141,0.42144403,0.8036175,0.9766945,-0.7805793,-0.7593343,-0.4732574,-0.45539367,0.49185255,0.40115008,-0.87056726,-1.026513
5635,-0.66682565,-0.6644986,-0.30032966,-0.28345788,-0.27506247,-0.34630063,-0.21865101,-0.5283331,-0.40807495,-0.029419316,-0.6598546,-0.39571306,0.06565488,0.38691384,-0.050714828,-0.055516038,-0.5927608,-0.5128627,-0.983703,-0.66568273
5636,1.0858855,0.9966366,0.28960222,0.22867355,-0.0774656,-0.18260343,-0.21749006,0.4258396,-0.23203847,-0.18791436,1.2015344,0.5184721,0.56473786,1.0722744,0.2410228,-0.4465706,-0.3391749,-0.47914064,0.0105553465,-0.12760535
5637,0.5328023,0.6341167,0.61583084,0.62968343,-0.06293111,0.103758834,0.058330584,0.0039223265,0.8000856,0.426425,-0.133791,-0.01995733,-0.13094172,-0.15548612,0.08746008,-0.0053750556,0.13093743,0.22512001,1.14256,1.5907649
5638,0.73524034,0.26667714,0.34863308,0.20724717,-0.12912342,-0.25230557,-0.5657312,-0.66086364,0.5094922,0.7242814,-0.35073388,-0.32081103,-0.17094557,-0.18014881,0.059919655,0.00864857,-0.3399805,-0.3706489,-0.4769183,-0.49140543
5639,-0.56265986,-0.44173884,-0.32645038,-0.36962804,-0.18258458,-0.1597616,-0.24746831,-0.3692106,0.350575,0.25272986,0.060900636,0.07301014,-0.3894405,-0.39216548,0.20506382,0.07944157,0.06325,0.058883265,-0.4009623,-0.3495965
5640,-0.5137105,-0.36681905,-0.4295212,-0.6265559,-0.21701503,0.034092966,-1.0855497,-1.2433786,-0.49561533,-0.48744136,0.03511677,0.31758738,-0.3606157,-0.3612313,-0.5893385,-0.55999076,-0.11048814,-0.35953242,0.069887504,-0.32584563
5641,0.07101879,-0.122456245,-1.5139194,-1.0118208,-0.034778785,-0.11093282,1.3626539,1.0587533,2.5638442,2.1978943,-0.88652956,-0.9612756,-1.8892446,-1.4888467,-0.9201777,-0.73524916,-0.09176167,0.28246933,0.5172764,0.3039396
5642,-0.54972625,0.17210522,0.1862866,0.056713134,1.1781695,1.6201926,-0.5198843,-0.22478996,0.58619785,-0.2217515,-0.4918087,-0.544967,-0.84718066,-0.90620065,1.3423321,1.664093,-0.13458139,-0.24796075,-0.9812017,-1.3174729
5643,1.231567,1.7362444,-1.5615762,-1.6536367,-0.104366325,-0.6434222,1.5945835,1.3761389,0.7366735,0.71936476,-0.72139853,-0.61774135,-0.32484254,-0.471438,-0.6759822,-0.66921985,0.38190293,-0.04217233,0.34089825,0.5729014
5644,-0.40780038,-0.63890046,-0.11738166,-0.21525033,0.5840531,-0.11641806,1.9300343,0.33846736,0.014211621,-0.023312606,-0.6872255,-0.8924795,-0.07015779,0.16217276,0.41630217,0.18991369,0.013586086,-0.45727488,0.72993124,1.5702934
5645,-0.949663,-0.8955143,0.046426944,-0.42450008,-1.4415656,-0.863426,0.12711214,-0.0036318237,1.4797138,2.018059,-0.112613864,-0.19668512,0.36193517,0.22950341,0.14098078,0.3962926,-0.6268383,-0.14615998,0.9986454,-0.25187156
5646,-0.53798515,-0.5294172,-0.18782857,-0.5231844,0.61175275,0.8744041,0.121874824,0.18121466,-0.19645336,-0.15050332,-0.116664626,-0.012040637,-0.67646784,-0.6770386,0.16105074,0.33759993,-0.8339135,-0.69555914,0.13884668,-0.21599449
5647,-0.42709798,-0.36870953,0.47071803,0.31108546,0.5439365,0.47360206,0.0033333818,0.55276877,0.9913897,0.64079607,-0.8913385,-0.77150846,-0.33309886,-0.28095046,-0.31590706,-0.4784456,-0.2761598,-0.14349636,-0.60993004,-0.8543571
5648,-0.218799,-0.44942543,0.18140952,0.17022163,1.2293946,1.4293905,0.8899873,0.42592523,0.118678585,-0.37397963,-0.14293458,-0.18579853,0.45469534,0.39397517,0.40152675,0.29174393,2.423224,1.9179524,1.860187,4.0461893
5649,0.49442402,0.4835546,-0.24660069,-0.17625442,-0.87561303,-1.1271136,0.36693507,0.21710451,-1.158501,-1.0689019,-0.24199343,0.33552027,0.62727225,-0.1995497,0.38131008,0.28098238,0.26585945,0.051290765,-0.3585892,-0.052020926
5650,-0.16517922,-0.02183125,-1.4770844,-0.92647904,-0.46967992,-0.38717112,-0.13195643,-0.10463048,-0.014191533,-0.12294938,0.8336388,0.092597075,-1.1816697,-1.713776,-0.9581463,-1.0915178,-0.36809212,-0.097389705,0.38988516,0.6141117
5651,1.5762361,0.8970399,-0.13291869,-0.11890399,-0.61253744,-0.061971176,0.52110165,0.5821066,0.19084533,0.31867605,0.56487185,0.07473009,-0.2745024,-0.5202267,-0.9261027,-0.9403576,0.8471625,-0.93731713,0.08786603,-0.36960503
5652,-1.4018209,-1.8980566,-1.1853021,-1.0357934,-0.4438861,-0.8039773,-0.19577886,3.600498,-1.4506253,-0.499765,-0.0802998,-0.9020536,-0.7282586,-0.5710223,0.033372924,-0.34205428,-0.39870912,-0.51925534,0.8169208,0.6106522
5653,0.25608963,0.3395048,-0.7039048,0.25872102,0.9596489,0.2619859,0.16081357,-0.16361326,-0.079651594,-0.12006374,-0.86653304,-0.8783571,1.0589058,0.4621402,1.3354818,0.8313378,-0.2877855,-0.36306968,-0.21976854,-0.24952777
5654,-0.2533202,-0.28094766,0.061652884,-0.041069634,-0.40830705,-0.33336312,0.28810194,0.16548802,-0.21375883,-0.20011182,0.25051752,0.21415599,-0.09884758,-0.0598678,0.11459459,0.099103995,0.31186903,0.37811098,0.66140836,0.47300872
5655,-0.23667943,-0.32939467,0.047630418,0.06875716,-0.35725608,-0.5485553,-0.8443044,-0.013709729,-0.26571494,-0.47465995,-0.46040428,-0.39143687,-0.20296875,-0.2367187,0.07099811,-0.34594807,-0.11885137,-0.35264245,-0.162665,-0.12232614
5656,-0.040376294,-0.037632048,-0.67930657,-0.81216276,-0.6623442,-0.69760793,-0.5992975,-0.6033128,-0.5452869,0.032186262,-0.46513534,-0.57131183,0.67669517,0.7337175,0.7855011,0.46683255,-0.67149574,-0.3748853,-0.58659387,-0.46856883
5657,-0.62221456,-0.56666875,-0.96030617,-1.0120083,0.24881527,-0.39286914,-0.78082615,-0.59078324,-0.10723275,-0.106957965,1.2336832,1.274557,-0.37954542,-0.09359359,-0.29947647,-0.40194908,-0.26572266,-0.2664251,0.1317364,-0.13663965
5658,0.7284572,1.6280445,0.41668963,0.91996443,-0.033886157,-0.30811104,0.122261286,-0.021468809,0.16411974,-0.119752444,-0.10246179,-0.108885944,1.3529826,0.7512069,-0.8261248,-0.2930568,-0.0885107,0.70004654,-0.32232967,-0.05008791
5659,-0.3913183,-0.47773615,-0.9272853,-0.65872633,-0.07814184,-0.5453579,-0.41221166,-0.29648468,0.0097323395,0.07000956,0.10479809,0.018444883,-0.737592,-0.8141623,-1.3148583,-1.2657528,-1.0525144,-1.1734066,-1.9810301,-1.7739656
5660,0.47836807,0.55606025,-0.4752822,-0.089952745,-0.83550483,-0.7084704,-1.2589995,-1.2689704,-0.4104339,-0.35238537,0.47066894,1.6481777,0.2897662,0.6199927,-0.00047101933,0.027980285,-0.4521812,-0.33739868,0.048536688,0.20440775
5661,0.99063015,1.0379943,-0.09282504,-0.2283896,-0.14298582,-0.16600119,0.508911,0.48177084,0.075202465,0.59091806,0.4542859,0.42885336,0.122925095,0.9183857,-0.5221003,0.22615692,0.29190123,0.43303955,0.7597241,1.03335
5662,-0.43271062,-0.30545437,0.15253946,0.48017782,-0.18564822,-0.20512742,0.83827746,0.3679047,-0.34274346,-0.43626308,-0.23507799,-0.14332752,0.37106934,0.37247622,0.07963313,0.12017327,0.2675169,0.3537316,-0.23388046,-0.6195794
5663,-0.0067589055,-0.2991259,-0.17934705,-0.16053066,-0.19983086,-0.22284165,-0.08750008,-0.16381444,0.084855996,-0.087501295,-0.60656035,-0.49280512,-0.26004294,-0.17305443,-0.59937614,-0.6190474,0.10056954,-0.0018317258,-0.72723436,-0.585201
5664,-0.75863904,-0.82919073,0.283907,-0.016708417,1.5223163,2.114183,0.11563103,0.013947058,0.26813614,0.28688467,-0.05886773,-0.20917144,-0.48665395,-0.7024283,0.079578966,-0.15500101,0.17229119,0.027969606,-0.22645661,-0.30159497
5665,0.33288833,-0.014261041,-1.007435,-1.1146418,-0.5776274,0.5698454,-0.6624542,-0.6402707,0.3584096,0.4846381,-0.11501005,-0.011202727,-0.14856474,-0.31331098,-0.493233,-0.5346165,-0.22529094,-0.04230256,0.27631035,0.47748908
5666,1.1298388,0.31290528,-0.18892513,0.1571399,0.6237068,0.83648276,-0.3803304,-0.39939192,0.3444277,0.3510397,0.83551955,0.9617043,-0.07955649,0.13906485,0.2781627,0.64076406,-0.14649172,-0.037570678,0.024239708,0.038859863
5667,1.5500438,0.33221164,3.6608593,3.0356944,2.860941,1.1042982,0.84769493,0.8022159,-1.4421571,0.25220728,-0.8656236,-1.1015179,0.5315914,0.45226857,-0.33575794,-0.88587624,0.9514921,-0.753286,1.3261694,1.3223948
5668,-0.49973333,-0.2460944,-0.6048438,0.41422296,-0.9339517,0.122007795,0.72913074,0.960877,-1.5567586,0.072880805,-0.76228374,-0.7783325,-1.6578516,-1.2780524,-1.434074,-1.1839566,0.2013884,1.5798688,-0.50977874,-0.5545132
5669,-0.5457848,-0.58689266,-0.5362482,-0.79372334,0.10062596,-0.37039647,0.021246016,-0.068367064,0.16088215,0.2532309,0.4113234,0.15843111,-1.9364831,-1.7019655,-1.9007169,-1.4669195,-1.1658212,-0.89414537,-0.5432318,-0.51442766
5670,0.80922073,0.35102424,0.32848248,0.2473092,-0.68742293,-0.7722547,-0.967711,-0.8423992,0.015292865,-0.3560493,-1.2497772,-1.5214899,-0.59172076,-0.43379024,0.6536713,-0.05242392,-0.753033,-0.77096134,0.07912914,-0.18418579
5671,-0.6925223,-0.6990316,-0.59426814,-0.55184394,0.31125206,0.30808222,-0.76536983,-0.70322883,0.23331329,0.20309566,-0.7353315,-0.66614246,-0.54450417,-0.6116993,-0.16968128,-0.16673231,0.13267404,-0.28238076,0.014991246,-0.002892587
5672,-0.46579427,-0.38399827,-0.12569228,-0.2156717,0.80118227,0.5778435,-0.50627893,-0.49958453,0.32045788,-0.51087904,-0.48535874,-0.46474376,0.10741632,0.13566463,0.48271862,0.51851404,0.21357891,0.010457549,-0.85579765,-0.87624645
5673,-0.22398463,-0.3866363,0.64054024,0.77030385,-0.16242395,-0.029775977,1.3074826,0.89883727,0.5085798,1.0427644,1.2155677,1.0811462,0.6833454,0.8099136,-0.5862609,-0.6333442,-0.383334,-0.2985321,-0.29902518,-0.43368554
5674,-0.4687159,-0.52670705,0.29609913,1.3370122,1.1140039,1.0447291,0.6803163,0.7786762,0.86740834,0.9746156,-0.14996965,-0.09796038,2.145263,1.6084551,1.8845646,1.204308,1.00973,1.9096471,1.0145842,1.590258
5675,-0.7479888,-0.7900817,-0.7212558,-0.76188534,0.39128003,0.45208302,0.05098735,0.38579547,-0.5435206,0.7834865,0.007347398,-0.16141808,-0.06691804,0.054216467,0.602323,0.4542439,-0.7659948,-0.643503,-0.11818215,-0.6708182
5676,-1.9429542,-2.2482836,-0.6688901,-0.77373475,0.046605986,0.49706343,-2.1523044,-1.9711198,-2.180024,-1.5793285,-1.2058574,-1.072483,0.24487555,0.3008526,1.1196885,1.8030142,-0.512333,0.2284857,-0.54364854,-0.00936632
5677,0.46491978,-0.06377785,1.5867875,1.0751508,-0.30925336,-0.48912933,-0.7832634,0.43760508,0.31281883,-0.29112068,0.28305313,2.3524723,1.2405859,0.9727582,0.9675455,-0.23087572,-0.29140124,0.2323087,0.19445777,0.26905432
5678,-0.5587845,-0.5569548,-1.1148596,-0.3315897,-2.0125687,-1.7438583,-2.0958927,-1.629328,-0.01330638,0.3901028,0.11510048,-0.080138564,0.54807204,0.46160614,-1.6963868,-1.3850831,-1.2319751,-1.0975366,-1.1721696,-0.982561
5679,0.012521892,-0.19154918,-0.24032354,-0.23006225,1.1215045,0.9399655,-0.31865588,-0.29294634,0.0153145045,0.054167673,0.29056677,0.31553507,-0.7582049,-0.62538445,0.3415645,0.2999775,0.18193658,0.12186093,-0.38328654,-0.036953505
5680,-0.39526317,-0.6220988,0.40513185,-0.3909172,0.7301509,0.13301513,0.3652554,0.42461044,0.9341288,0.8495834,0.438405,-0.3891083,0.859744,-0.645595,0.42791367,0.3176876,-0.10178005,-0.24876735,-0.26541385,-0.23462676
5681,1.6221538,1.5062649,-0.123474225,-0.22218704,0.27299494,0.04642568,-0.19462414,-0.54508764,-0.29427782,-0.3568009,0.575698,0.4579426,-0.24075826,-0.28329676,0.022508636,-0.14032921,-0.43822277,-0.30635405,-1.09441,-0.7502208
5682,-0.45512986,-0.3440369,-0.6628439,-0.8508048,-0.5773057,-0.5641675,-0.22853653,-0.36340934,0.90939295,1.5929618,-0.1443286,-0.21124995,-0.6876359,-0.69389933,-0.014622648,0.12708053,-0.57074076,-0.47258657,-0.16191143,0.17674042
5683,0.48591173,0.36051306,0.07758263,0.15605013,-0.9468068,-0.8845648,-0.5496444,-0.5986775,-0.7489218,-0.9508129,-0.38811386,-0.5346292,0.23103234,0.22961468,-0.25516945,-0.20989865,0.30376545,0.11264506,-0.31980634,-0.31338805
5684,0.2581655,-0.0059810686,-0.4933083,-0.6109073,-0.1771358,-0.25583267,0.2559928,0.18341133,-0.21612826,-0.2790863,0.19814548,0.14843653,0.21164888,0.12933323,0.25586334,0.123182595,-0.7602467,-0.1485733,0.25239336,0.4376479
5685,0.040430486,0.10309704,-0.100634955,-0.46381602,0.73953015,0.7378995,0.84613806,0.37167165,-0.5616218,-0.5271984,0.1477786,0.13402218,0.8329002,0.6372779,-1.1831278,-1.1914325,0.9230147,0.49710196,0.06573857,-0.18528928
5686,-0.4668648,-0.36871237,-0.54624623,-0.649989,-0.24941963,0.020008035,-0.84690356,-0.8201082,0.022671802,-0.10577427,-0.08604926,-0.15163428,-0.42579725,-0.12206464,-0.14089547,-0.5959018,-0.7536211,-0.87118804,0.3728704,0.14124496
5687,-0.007500093,0.31886834,-1.7280785,-1.4353746,-0.8150139,-0.22203273,-0.6531032,0.11579746,-0.5369449,-0.028090661,2.9134686,4.152412,-1.4883862,-1.0059477,-0.7213475,-0.7222271,-1.0867871,-0.8025985,-1.674694,-2.1686423
5688,0.56326824,1.1047833,0.621022,1.310337,0.18943661,0.43534338,-0.004098434,0.28622934,0.22335467,0.07381391,0.8203969,1.6551076,0.0062778234,0.6518754,0.6409231,0.9094476,-0.1019031,-0.13298008,0.10555666,0.1782648
5689,-0.4417089,-0.35312387,-0.40015742,-0.2459744,-1.5337602,-1.4396343,-1.2156665,-1.2937526,-1.870324,0.40567696,-1.2410371,-1.0573521,-1.3488108,-0.79144317,-1.197265,-1.4813923,-0.9909997,-0.684971,-0.06970318,0.17612602
5690,-0.89265716,-0.92712134,0.10562458,-0.038219813,-0.086118475,0.37610886,0.41218174,0.45109406,-0.85583586,-0.19711956,-0.29314327,-0.34016827,-0.04442002,-0.4511498,0.2589445,0.73470736,-0.38204697,-0.34960005,0.11557484,0.6268447
5691,0.14934671,0.10181091,0.3047798,0.51875466,0.007262519,-0.06603732,-0.1780633,-0.08255074,-0.7819153,-0.82103795,-0.7435874,-1.0717441,-0.67769533,-0.52023005,0.21687506,0.602629,0.039256204,-0.05696347,-0.6954298,-0.6738826
5692,0.9607039,1.0286043,0.1753562,0.44318527,0.1101364,-0.1514827,0.11899036,0.105296254,0.8667458,0.9870889,0.6501461,0.46479148,0.3381703,0.3517724,0.5377542,0.78913677,0.2250482,-0.06641898,0.820229,0.65979654
5693,1.1816208,1.273801,0.45629922,0.02786702,0.27154356,0.21489353,-0.38640103,-0.45699328,-0.41066167,-0.39026588,0.62206155,0.9514486,0.48001447,0.51655173,-0.16263197,-0.06660755,0.27214772,0.058667988,0.6283018,0.64661276
5694,-0.17237595,-0.16457514,0.4278006,-0.44735104,-0.48903456,-0.5550724,-0.5041151,-0.5942719,-0.9005115,-0.7128047,0.098672114,0.041071665,0.20307772,0.09909738,-0.3874326,-0.45239002,0.0053039254,0.0147408955,-0.4788325,-0.47568682
5695,0.10709853,0.96814823,0.12114628,0.23255146,-0.3474908,-0.31941798,-0.7404149,-0.75459325,-0.36763617,-0.2994131,-0.33289754,-0.47207463,-0.48470163,-0.4051344,-0.7555061,-0.7176274,-0.57838964,-0.808313,-0.2876661,-0.28427988
5696,-0.16387844,0.097160384,-0.40895125,-0.16367024,-0.21222547,-0.18057585,-0.533793,0.609403,-0.67820996,-0.41382954,0.06932764,0.27362952,-1.0805278,-1.1523796,0.21768756,0.018319378,0.33871818,0.4690502,-1.4812828,-1.0144014
5697,0.53003454,0.3864834,-0.10970478,-0.16960463,0.7096454,0.7300848,0.19874157,0.28961086,0.15657069,3.9664693,1.8325753,2.5073826,0.6325403,0.47384685,0.50001115,0.40097144,1.0217358,0.8457019,1.5296592,1.8964765
5698,-0.08488409,0.16722195,0.3851099,0.11799749,1.5919013,1.0889623,0.49103594,0.27487636,0.11008458,-0.021240266,-0.017475951,-0.13695842,0.31157202,0.43377143,0.5446088,0.04342743,0.990758,0.41713133,0.4369369,0.4087194
5699,-0.61062807,-0.42528847,-0.19861096,-0.17603816,-0.32839793,-0.40347087,-0.08085276,-0.09536635,-0.6046304,-0.16631278,-0.099883914,0.019423252,0.13389994,0.13083619,-0.31735468,-0.28616774,-0.3038205,-0.91737384,-1.0208433,-0.9813311
5700,0.8498807,0.57529515,-0.13112846,-0.24076883,0.5523751,0.414941,-0.5565897,-0.4787598,-0.17459475,-0.07366074,0.5263947,0.48370397,-0.11233528,-0.3551747,-0.6876956,-0.50445956,-0.23866162,-0.28430292,0.1469716,0.02446941
5701,0.77316856,0.53289354,-0.3449648,-0.27906013,0.12810145,0.33783028,0.577138,0.31890675,-0.24596249,-0.30491468,-0.11234716,-0.27258718,-0.25783107,-0.29590392,0.8498078,0.59083277,0.08291767,0.14461538,1.2114073,0.7415799
5702,0.024430366,0.655191,-0.4019951,-0.35911235,-0.9449868,-0.949154,-0.16424978,-0.15489051,-0.316486,-0.34660092,0.9456028,1.3324894,0.42576522,0.1681565,-0.5914648,-0.5757512,0.22824936,0.23338781,0.100620516,0.09409271
