id_sequence,surge1_t0,surge1_t1,surge1_t2,surge1_t3,surge1_t4,surge1_t5,surge1_t6,surge1_t7,surge1_t8,surge1_t9,surge2_t0,surge2_t1,surge2_t2,surge2_t3,surge2_t4,surge2_t5,surge2_t6,surge2_t7,surge2_t8,surge2_t9
5634,-1.0429978,-1.3385388,-1.169227,-1.0168542,-0.7784731,-0.6473432,-0.43440464,-0.5355662,-0.38727117,-0.25353953,-0.8471619,-0.6863679,-0.7589322,-0.51531863,-0.30750093,-0.35227266,-0.50662744,-0.2906467,-0.41638866,-0.20195824
5635,-0.62584925,-0.037659686,0.29621577,0.2306768,-0.09378748,-0.01728662,-0.105398744,-0.020476101,-0.024820462,-0.116865836,0.38730362,0.44692177,0.42153308,0.45957315,0.40911856,0.32254606,0.36499423,0.5580406,0.42657858,0.21035746
5636,-0.21455145,-0.17403579,-0.6367354,-0.572952,-0.21031748,-0.469039,-0.40078598,-0.28906038,-0.35396788,-0.23787238,0.3701148,0.46601897,0.68367946,0.5967635,0.5546532,0.5516744,0.49620727,0.33339256,0.31343284,0.28241092
5637,-0.17795551,0.06641893,0.07762442,-0.113777034,-0.1517847,-0.05931256,-0.12777701,-0.16139574,-0.10631576,-0.106483966,0.19687551,0.23554792,0.12038816,0.09817218,-0.0043975054,0.0007052785,-0.03546398,-0.047666214,-0.00484784,0.03589959
5638,-0.33540192,-0.4123044,-0.12528346,0.009231951,-0.07838891,-0.050754867,-0.088083215,-0.06774545,0.06686324,0.116367094,0.09049137,0.14357617,0.10777669,0.26366,0.16202146,0.28932786,0.10581515,0.04280898,-0.051140122,0.050525334
5639,-0.10833209,0.097853385,0.29746854,0.33376363,0.16817641,0.16386835,0.054864947,0.1712108,0.04671325,-0.022742203,0.14791591,0.26671427,0.26083776,0.31151792,0.2364526,0.12944911,0.17523693,0.07505384,-0.07901704,0.15059942
5640,-0.93336177,-0.88805056,-0.755547,-0.7571901,-0.64406514,-0.61748666,-0.5480147,-0.46275783,-0.3666777,-0.3111953,1.0280867,0.94531864,0.86891913,0.80544347,0.5276375,0.4493248,0.46391723,0.37986937,0.18899834,0.19708477
5641,-0.018558534,-0.13774352,-0.043527156,-0.11368778,-0.2946053,-0.07164513,-0.21131556,-0.11108186,-0.043205194,-0.021186544,0.82884616,0.89878047,0.7287639,0.64163506,0.4701598,0.29624534,0.40241492,0.2744776,0.23524256,0.19660458
5642,0.9259547,1.7174662,1.8504269,1.4016736,0.94746405,0.6112647,0.37397468,0.572052,0.37845576,0.5515996,-0.82529867,-0.56829166,-0.36578467,-0.15869743,-0.23507805,-0.10249216,-0.098790266,-0.2461834,-0.22807495,-0.089721195
5643,0.6627525,0.76074386,0.06826223,-0.028012764,-0.096336804,0.07517,-0.108219825,-0.094262585,-0.07118157,-0.20484859,1.1876814,1.1991019,1.0198709,0.83351594,0.7655618,0.32181576,0.6058311,0.4471431,0.33301538,0.3304367
5644,0.4021542,0.08661806,-0.1466568,0.10920233,0.18112151,0.3209539,0.17726283,0.1923038,0.091395676,0.036300026,1.027522,1.198198,1.302014,1.0875577,1.1099979,0.9223033,0.70885235,0.61498445,0.5810857,0.5079283
5645,-0.8859062,-0.82734394,-0.7788956,-0.6371972,-0.5528862,-0.5673403,-0.42490566,-0.29509342,-0.38991344,-0.1275801,-1.2748401,-1.1533616,-1.1056675,-0.88430625,-0.7730099,-0.62213343,-0.78673065,-0.5022378,-0.47916102,-0.34945703
5646,0.13343202,-0.121945955,-0.038878035,0.27419966,0.09634478,0.039854534,-0.018117528,0.043122023,-0.060417168,-0.09069078,-0.7022917,-0.42401096,-0.52319556,-0.25842753,-0.3055596,-0.2053686,-0.12944877,-0.31199813,-0.20289461,-0.15971293
5647,-0.009586716,-0.28621802,-0.13827156,0.03670081,-0.13197601,0.015121011,-0.1346319,0.04580421,-0.052396752,-0.08810705,-0.4082596,-0.09946838,-0.11744904,0.11146723,0.0028456398,0.027176728,0.08701921,-0.053239066,0.07976016,-0.042305633
5648,1.3626413,1.5380819,0.9894451,0.47688723,0.40417466,0.82776546,0.39625758,0.42641917,0.27924478,0.25363544,0.011813188,0.0054953913,0.015551943,-0.04000987,-0.06637252,-0.03898473,-0.111362815,-0.10795588,-0.023252293,-0.04937846
5649,0.1908348,0.6573559,0.7566519,0.79071355,0.4999816,0.6330129,0.28674582,0.4169552,0.21808118,0.35535198,-0.06622569,-0.11711842,-0.12456806,-0.084324926,0.09192055,-0.022521054,-0.041076697,-0.07211674,0.054020926,0.19811025
5650,-0.019807478,-0.59174,-0.122316636,0.48061988,0.43794298,0.272751,0.06600648,0.12491908,0.0645957,0.115632735,-1.2554088,-1.107823,-1.0521892,-0.7814527,-0.7334041,-0.6218236,-0.6655177,-0.63121736,-0.54393214,-0.3800536
5651,0.49402627,0.048323333,0.032485273,0.37192178,0.22110012,0.19204135,0.048906393,0.13151121,0.017907325,0.044175137,-0.13684134,-0.079482645,0.01361295,0.15104191,0.103917286,0.019942407,0.110952064,0.085281335,-0.073484175,0.033980317
5652,-0.7898232,-0.9735665,-1.1208292,-1.1305962,-0.8627855,-0.7403974,-0.68836945,-0.42138857,-0.6419648,-0.5116342,0.9405443,0.95590913,0.9185766,0.82324624,0.6665869,0.63635594,0.65670633,0.44880486,0.46666998,0.2220335
5653,0.18466312,0.1193289,-0.31419963,-0.2681731,-0.25482696,-0.16311654,-0.08254772,-0.16765009,-0.12968066,-0.16967098,0.5301312,0.71820384,0.95469785,0.74723446,0.86899775,0.70813364,0.8343204,0.37713775,0.53322536,0.087434016
5654,-0.33798957,-0.100965664,-0.41047412,-0.3459059,-0.24057104,-0.10019067,-0.33867228,0.049514804,-0.19717106,-0.16324529,-0.025230382,0.023932155,0.024291934,0.107011706,0.14726073,0.07598247,0.10004947,0.12293861,0.14132991,0.09158276
5655,0.34336904,0.93671536,0.98486805,0.5709009,0.20827709,0.25768143,0.13764,0.084824234,0.06478443,0.14067565,-0.2831918,-0.19793382,-0.24295388,-0.20481686,-0.21730398,-0.28514495,-0.04226086,-0.3790502,-0.26463473,-0.13900355
5656,-0.12144114,-0.71487755,-0.7865127,-0.6851128,-0.75826067,-0.5879478,-0.4634624,-0.3737751,-0.25568488,-0.1844786,0.0119554885,0.056859765,0.17816435,0.18620591,0.09723148,0.028750522,0.08861602,0.28716838,0.063813314,0.017211301
5657,-0.139348,-0.18954656,-0.543927,-0.59044415,-0.4130632,-0.35320812,-0.21523018,-0.08954994,-0.29839396,0.004916269,1.6275781,1.6126194,1.3997536,1.3865554,1.0829512,1.1366984,0.95696896,0.8335061,0.7582003,0.52830803
5658,0.5423743,0.20851038,-0.24091546,-0.22528459,0.096721984,0.28471282,0.21044189,0.055667955,0.053095542,-0.011213036,0.66545296,0.42061812,0.38409227,0.31916153,0.251389,0.06558859,0.19360097,0.10585673,-0.04831598,0.14219509
5659,-1.3031839,-1.1247914,-1.0251328,-0.8988978,-0.69709957,-0.6559513,-0.44226202,-0.38189542,-0.47120416,-0.26217958,2.1401968,2.0467322,1.8940833,1.5895654,1.4393847,1.2510836,1.1463279,0.7904681,0.84346557,0.5512491
5660,-0.6774629,-0.76898617,-0.7378497,-0.88030905,-0.9090261,-0.81664693,-0.73101896,-0.6063352,-0.6525157,-0.4384149,0.5216544,0.49127382,0.3528688,0.39953947,0.2035961,0.3542269,0.42780897,0.26190034,0.359818,0.011801999
5661,0.37641832,-0.63593704,-0.16281165,0.43343088,0.3279881,0.2867829,0.35002697,0.053861108,0.29129174,0.033489827,-1.0133928,-1.0686052,-1.2619331,-0.9325702,-0.5991538,-0.7008453,-0.7077036,-0.5947119,-0.5510425,-0.50319
5662,-0.60477453,-0.4584845,-0.5095265,-0.4501829,-0.4330599,-0.40731987,-0.3513095,-0.1473962,-0.32558993,-0.29108405,-0.5839419,-0.49094722,-0.47511768,-0.2988747,-0.29622903,-0.29016772,-0.29238752,-0.24987602,-0.21032032,-0.1630437
5663,-0.4036306,-0.32431778,-0.3841937,-0.45243025,-0.43108988,-0.33597934,-0.33097944,-0.3939558,-0.29596075,-0.2740107,0.6483902,0.54128635,0.4691745,0.30446488,0.31699514,0.22022085,0.27604815,0.1373881,0.09162491,0.16443746
5664,0.9440818,0.671133,0.37656155,0.14918832,0.108573,0.24118042,0.044776917,0.05825906,0.009032607,0.076726094,0.1189065,0.30612415,0.31707087,0.5041207,0.44545826,0.34457597,0.34414274,0.22691588,0.10141726,0.20190899
5665,-0.71320176,-0.6857358,-0.35665202,-0.14497326,-0.058497947,-0.09819822,-0.13423952,-0.017140022,-0.06279785,-0.0767997,0.32803082,0.53606325,0.4336318,0.59767324,0.6613465,0.4885943,0.46406406,0.17897174,0.32547548,0.3480156
5666,-0.38680232,0.7060046,1.8917298,1.9345098,1.3168551,0.90618527,0.75260264,0.764372,0.626988,0.7071294,-0.46101472,-0.49996337,-0.18813181,-0.19555026,-0.2299374,-0.08493808,-0.09158983,-0.14069004,-0.14984961,0.025829531
5667,0.49106115,0.5810963,1.0335214,1.5599118,1.2673352,0.5471216,0.64089286,0.45272505,0.67264557,0.60772896,0.755384,1.0241376,0.99225926,1.0740621,0.964207,0.8504867,0.6817091,0.5027424,0.479662,0.42728135
5668,-0.23090109,-0.30969235,-0.38939565,-0.64394784,-0.76076806,-0.343627,-0.4658888,-0.38263765,-0.213118,-0.09805327,0.40520492,0.78416574,0.93977344,0.99717605,0.7436399,0.7874886,0.87767345,0.8051343,0.7173216,0.32571372
5669,-0.73630047,-0.94290483,-0.7207946,-0.5235165,-0.46433783,-0.5133201,-0.4165416,-0.4375006,-0.2956439,-0.25910112,-0.6711928,-0.6819612,-0.55626225,-0.48540336,-0.27693173,-0.042891733,-0.17910343,-0.27269298,-0.1605213,-0.229403
5670,-0.73090476,-0.71477383,-0.48306787,-0.45185915,-0.40232038,-0.4793815,-0.3597359,-0.3310084,-0.23975906,-0.2725367,1.0961754,1.05677,1.0459272,0.92404026,0.8837692,0.71227294,0.6363309,0.6510218,0.54643613,0.38754702
5671,0.19716,0.11174255,-0.08974501,-0.2836836,-0.2716807,-0.22262767,-0.2436891,-0.21320388,-0.23124202,-0.07502154,-0.037981972,-0.015498275,0.038924675,-0.02504165,0.093091026,0.024081284,0.015452882,-0.0230404,0.14929631,-0.09976416
5672,0.0371992,0.036950517,-0.1430916,-0.18168172,-0.20240784,-0.103555165,-0.06802496,-0.19899802,-0.10753545,-0.05889041,0.2994829,-0.011151617,-0.23581009,-0.24384588,-0.35778436,-0.23194987,-0.2598394,-0.16255453,-0.20015308,-0.1239408
5673,-0.3302579,-0.050350957,0.059926394,-0.046081007,-0.028134527,0.036640033,-0.17914197,0.029211896,-0.20724373,-0.08070924,-0.17315646,-0.23746753,-0.2546812,-0.13167612,-0.26156247,-0.20244394,-0.21746527,-0.22800352,-0.19231015,0.05049039
5674,2.2106266,2.7429712,2.1014476,1.3009087,0.7691542,0.6175508,0.50892425,0.6869542,0.3995145,0.5808051,0.09910755,0.13271737,-0.017777408,-0.015168961,-0.13110647,-0.15937673,-0.17698115,-0.119394474,-0.20857017,-0.071931764
5675,-0.729919,-0.67319906,-0.4300962,-0.22828074,-0.38423502,-0.24360505,-0.26068532,-0.20193726,-0.30308306,-0.05320342,-0.16908093,-0.23423076,-0.39348888,-0.24730699,-0.26332843,-0.30819687,-0.214881,-0.11378025,0.0067065503,-0.14533226
5676,-1.086589,-1.0181051,-1.1962419,-1.1550874,-1.0001187,-0.7501358,-0.75110674,-0.45091715,-0.498386,-0.28101683,-0.17615658,0.007385368,0.041273393,0.26645878,0.14121525,0.20937054,0.16145016,0.18973789,0.17178267,0.0009899251
5677,-0.39094684,0.24696071,0.93525285,1.2617742,1.0307417,0.8331533,0.59885806,0.6558847,0.44187585,0.43783706,0.2842257,0.25771523,0.65331805,0.5323727,0.46006998,0.54876083,0.38315946,0.08398499,0.31587404,0.4811985
5678,-0.9399867,-0.7833002,-0.7699837,-0.94015294,-0.8189068,-0.81319505,-0.6556018,-0.4911133,-0.5711735,-0.5208778,0.7695618,0.7754596,0.6833882,0.6757511,0.41822797,0.36887112,0.67390853,0.41611278,0.6037497,0.36911988
5679,0.77929974,0.9214343,0.597529,0.1750484,0.19716904,0.18744485,0.20593347,0.05603956,0.17228854,0.22316822,-0.6034726,-0.6870698,-0.73046035,-0.56731933,-0.6239057,-0.5771753,-0.6170139,-0.3338179,-0.22010663,-0.2811446
5680,0.48326054,0.038264025,-0.16899866,0.34824607,0.30367616,0.3986056,0.17335533,0.17503965,0.16237974,0.09080936,-0.032587033,-0.54126495,-0.59832805,-0.77223164,-0.66073734,-0.49349135,-0.5127965,-0.4401287,-0.26417175,-0.22665302
5681,-0.5730966,-0.6470281,-0.57600117,-0.6175274,-0.55136937,-0.54845893,-0.4713859,-0.44247505,-0.36079833,-0.29452875,-0.44496867,-0.47919688,-0.51384383,-0.44095033,-0.43139407,-0.3743172,-0.33118662,-0.10040133,-0.206981,0.031530727
5682,-0.31571522,-0.18224216,-0.016398443,0.023749951,-0.08514427,-0.14781296,-0.0778934,-0.040223822,-0.14436416,-0.09704826,-0.9365418,-0.9174568,-0.8530483,-0.7330728,-0.6107712,-0.5068746,-0.5629623,-0.3616864,-0.35822275,-0.18441884
5683,-0.4336492,-0.3585395,0.24214967,0.5552097,0.2738618,0.20793201,0.11432761,0.08356489,0.25234333,-0.014776275,-0.8565928,-0.6354936,-0.7194136,-0.45380795,-0.42886558,-0.25720516,-0.30091113,-0.23659922,-0.36608523,-0.12981836
5684,-0.72702,-0.67083895,-0.52982116,-0.36618772,-0.46469936,-0.41917804,-0.28911117,-0.23370083,-0.26189792,-0.1016773,0.4715984,0.27001536,0.24431834,0.32866392,0.13885921,0.32139537,0.15162043,0.13663365,0.05427935,0.18591057
5685,1.5881628,0.6797601,-0.29306147,-0.4310962,-0.2278574,-0.22711949,-0.22404668,-0.15012679,-0.17994693,-0.0705702,0.054882936,0.092705205,0.07583167,0.06605081,0.02299035,-0.023795107,0.10537079,0.069231845,0.10707732,-0.066545285
5686,-0.47969493,0.259764,0.5453841,0.52981794,0.3913691,0.26050556,0.028694259,0.288919,-0.07301271,0.10240491,-0.4824881,-0.31411374,-0.26596677,-0.12231729,-0.3323979,-0.17906673,-0.20329823,-0.46750948,-0.12904175,-0.062318236
5687,-0.7549514,-0.7034366,-0.60113883,-0.8499187,-0.8159054,-0.6550143,-0.70373565,-0.5353129,-0.47627264,-0.24395032,-0.25382727,-0.11984417,-0.16803771,-0.077554084,-0.17677093,-0.1468336,-0.046260703,-0.077878006,-0.23172948,-0.21583277
5688,0.19682051,-0.3490723,0.17766069,0.60996574,0.45393962,0.3220035,0.41019228,0.18755136,0.3140255,0.25648558,-1.1346109,-1.0681657,-0.88376397,-0.69300336,-0.61765844,-0.46574226,-0.5484043,-0.3277964,-0.42085728,-0.3984014
5689,-0.30465925,-0.05001083,-0.13826114,-0.26621127,-0.2783558,-0.27169275,-0.39758414,-0.14985414,-0.19066802,-0.10639443,-0.08268325,0.10198908,0.1294444,0.2211857,0.27945927,0.15623039,0.3210448,0.16731414,0.18162009,0.22309998
5690,-0.87200296,-0.5995549,-0.5875929,-0.6317203,-0.5292823,-0.6722366,-0.36733425,-0.5518994,-0.579598,-0.59328324,0.41672492,0.14734179,-0.059405956,-0.04441168,-0.25106007,-0.2470642,0.041196786,-0.28561926,0.058199715,-0.11281471
5691,-0.55383277,-0.51248336,-0.5658464,-0.43441376,-0.44286075,-0.51083237,-0.31201038,-0.3969686,-0.28029254,-0.25992957,-0.42555645,-0.22839685,-0.033088688,-0.004005903,-0.03309135,-0.1304425,0.07344905,0.03755443,-0.12191621,0.017692877
5692,0.9101797,0.37907985,0.021936364,-0.12585072,-0.11784059,-0.059643354,0.0045480947,-0.06358904,0.078692354,-0.024339603,-0.87988865,-0.7933203,-0.7791658,-0.6507894,-0.7313317,-0.68136495,-0.55372536,-0.6039352,-0.37116894,-0.3590294
5693,0.16353403,-0.09047696,-0.17554085,-0.23625013,-0.27858326,-0.29482096,-0.21766385,-0.23515227,-0.17324173,-0.20611435,-0.24882409,-0.5295009,-0.4062281,-0.50735515,-0.4640299,-0.35000083,-0.18050414,-0.29166144,-0.25604847,-0.1419268
5694,-0.6211844,-0.5156827,-0.16190575,0.01229387,-0.01519604,-0.12241577,-0.2117273,-0.09369052,-0.09866631,-0.21648794,-0.45667198,-0.5943921,-0.57427764,-0.573257,-0.40095866,-0.3226558,-0.3849078,-0.37905097,-0.28041148,-0.21021098
5695,-0.8020083,-0.8811743,-0.9480406,-0.68767446,-0.47288516,-0.46182173,-0.46816817,-0.4411263,-0.35451835,-0.31848797,-0.2929716,-0.116073795,-0.093964,-0.017768446,0.13322967,0.23437716,0.20989881,0.05607539,0.079208285,-0.0008184132
5696,-1.0169817,-0.9612622,-0.8188447,-0.8511511,-0.64838505,-0.64438474,-0.628559,-0.35996225,-0.51283824,-0.28575352,0.3238891,0.26163337,0.32132095,0.21534859,0.21374616,0.21585548,0.26310992,0.26984474,0.2539594,0.06044339
5697,1.0002203,1.567767,1.9833478,1.7154537,1.1740562,0.6743053,0.45076928,0.94297796,0.58173144,0.45945987,0.640655,0.9811039,1.1962675,0.93609613,0.7430166,0.59982747,0.68752474,0.25536773,0.08543405,0.3416787
5698,-0.014897877,-0.16334857,-0.18867688,-0.15067711,-0.23891947,-0.01550295,-0.102168806,-0.0041470914,-0.052169267,-0.1569132,-0.6408778,-0.5827728,-0.5092731,-0.31187692,-0.3519528,-0.28624398,-0.30243188,-0.3114066,-0.22104524,-0.2101413
5699,-0.13539754,-0.059057284,-0.019277604,0.08067676,0.07425132,-0.14336142,-0.017100446,-0.15895408,-0.07296873,-0.12920652,0.49505392,0.37612292,0.34058374,0.22027975,0.2751761,0.14434525,0.23519753,0.14985709,0.29277802,0.06128562
5700,-0.12732588,-0.20024708,-0.06353066,-0.030774403,-0.07753979,-0.14014684,-0.218261,-0.089460015,-0.15137358,0.073234126,-0.79861283,-0.8408729,-0.86764026,-0.6661737,-0.4671399,-0.42121664,-0.54331666,-0.39577898,-0.3450755,-0.17182168
5701,1.0059726,0.97063893,0.4948136,0.3605046,0.2736868,0.30174896,0.106155165,0.2090157,0.093271166,0.01121751,-0.09092213,-0.21212435,-0.19878112,-0.21700282,-0.20657068,-0.08267793,-0.18244901,-0.07529144,-0.07294387,-0.017231563
