id_sequence,surge1_t0,surge1_t1,surge1_t2,surge1_t3,surge1_t4,surge1_t5,surge1_t6,surge1_t7,surge1_t8,surge1_t9,surge2_t0,surge2_t1,surge2_t2,surge2_t3,surge2_t4,surge2_t5,surge2_t6,surge2_t7,surge2_t8,surge2_t9
5648,3.7755783,1.5737723,0.032578606,-0.16400997,1.7998524,2.814801,0.7700223,0.55959636,-0.38267624,-0.15821652,3.7617092,1.574478,0.03097569,-0.1700129,1.8151815,2.8235185,0.7728747,0.56073314,-0.3892166,-0.15350987
5649,-0.68974954,-0.3511498,-1.5951407,-1.2141525,-0.51582104,-0.5734888,-0.4282074,-0.64136755,-0.83374137,-0.75043154,-0.7012067,-0.33680987,-1.604717,-1.2037343,-0.5008308,-0.5538871,-0.4093882,-0.64041096,-0.81073415,-0.75952214
5650,2.3238435,0.9203964,0.81160647,0.8962337,0.6740526,1.5398152,0.44409204,1.6647842,1.3997569,1.1414552,2.3043487,0.9141704,0.81575954,0.88895494,0.6825455,1.517145,0.4424596,1.63633,1.4065104,1.1308255
5651,0.8312165,0.09786604,0.047734424,0.4263574,-0.008833826,-0.26236427,-0.31485033,-0.59741396,-0.060738534,0.043858513,0.80433416,0.08446821,0.04496201,0.42000175,-0.0061758496,-0.25297534,-0.33417028,-0.5818756,-0.042206444,0.05648742
5652,1.0216427,0.9713632,1.2262397,0.55157256,-0.9208123,-0.96693933,-1.9886131,-1.0085106,-0.52334076,0.09003598,1.0061377,0.97208923,1.2111491,0.56520873,-0.89769226,-0.9610913,-1.9905142,-1.0094678,-0.5393787,0.09545076
5653,0.20256194,0.22739603,-0.79770106,-0.979089,0.072060496,0.3370238,0.3139802,0.53491205,-0.03059426,0.32565495,0.1987482,0.21749635,-0.81724626,-0.9478283,0.07538547,0.36545563,0.3194723,0.5610762,0.0022444464,0.31638753
5654,0.90388,1.3707725,-0.30541176,-0.17645858,0.1482813,0.1005677,0.2121172,0.07986674,-0.06316768,-0.066294715,0.9123706,1.3575609,-0.2850328,-0.17159002,0.14711973,0.10106081,0.21288043,0.07620617,-0.043957196,-0.05282232
5655,0.28248757,0.12105912,0.56134707,0.37594306,0.3783099,-0.07951824,0.34464437,0.08504478,0.2754056,0.28673077,0.27555925,0.1129078,0.5735676,0.3937062,0.38394,-0.051711753,0.3456194,0.092287004,0.28530052,0.2837584
5656,-0.88349324,-0.9817885,-0.01855404,-0.25971556,1.6812,2.092111,0.13956651,0.30593204,-0.7900279,-1.0937505,-0.88651496,-0.98214996,-0.013702713,-0.2741415,1.6753839,2.0830984,0.13449171,0.29766154,-0.8113551,-1.1142303
5657,-0.86769897,-1.3480568,-1.2489433,-1.3620788,-0.25796795,0.2302463,-1.042855,-0.7566228,-1.1952126,-1.3268517,-0.88325655,-1.3204695,-1.2255236,-1.2965702,-0.23012945,0.2513446,-1.0083925,-0.7718015,-1.1685021,-1.2783577
5658,-0.077023506,0.36164075,0.08946012,1.2278484,0.5899531,0.18726885,0.36210716,0.21766683,4.1618867,2.159616,-0.07172466,0.36473316,0.10100591,1.2158067,0.58918923,0.16463546,0.37919146,0.21588753,4.166239,2.187207
5659,-0.13632971,-0.3658775,-2.8314052,-2.6172168,-1.465347,-1.1927406,-0.6191343,-0.44635957,-1.1489782,-0.43459344,-0.13071778,-0.3661936,-2.815765,-2.5820348,-1.4438776,-1.1865338,-0.6338649,-0.43200797,-1.157671,-0.4077968
5660,-0.37206537,0.14421344,0.7647942,0.2662446,1.1784575,0.6941333,-1.230155,-0.8953366,-0.6933065,-0.57095873,-0.3611392,0.15471447,0.7656625,0.27752855,1.195956,0.7092332,-1.2326307,-0.9093429,-0.6914096,-0.56263715
5661,-0.77888256,-0.4687754,0.530798,0.02561976,-0.7279458,-1.1412864,-0.6992311,-0.74317145,-0.5956013,-0.5429245,-0.77649224,-0.46332437,0.5125676,0.029401764,-0.702288,-1.159074,-0.69759136,-0.7409818,-0.590965,-0.5292679
5662,-0.006285757,-0.047398403,-0.38931644,-0.30912948,-0.2789195,-0.17145641,1.4908187,1.4120135,0.102021456,-0.14435224,0.0040568635,-0.052504897,-0.39895085,-0.30702573,-0.27796492,-0.17401741,1.5312046,1.4093442,0.119022734,-0.14318134
5663,-0.34485775,-0.2989083,0.14690167,0.12437851,-0.36215752,-0.38673174,-0.4389034,-0.17506294,-0.24587607,-0.16989292,-0.35120535,-0.30788946,0.14937785,0.09645292,-0.36695015,-0.39297217,-0.43157455,-0.17023467,-0.261094,-0.17366476
5664,-0.27770555,-0.29101545,-0.007391162,-0.06800103,-0.5663248,-0.79264957,0.4416763,-0.018831402,0.97606623,1.5807796,-0.27915978,-0.27937,0.0037648715,-0.06593655,-0.5629576,-0.7988094,0.44101447,0.009003609,0.9793455,1.5682621
5665,-0.17870441,-0.18313561,-0.28347835,-0.31751293,-0.54604024,-0.4139073,0.11250747,0.40700203,0.23064381,0.4135468,-0.17021534,-0.1868933,-0.28133976,-0.31793785,-0.5448412,-0.40242088,0.12667882,0.40186828,0.24500254,0.42401987
5666,-0.9451687,-0.99699414,-0.10587224,-0.42089325,-0.35609692,-0.28693628,-1.3693991,-1.5230842,0.3916432,-0.14517795,-0.9512387,-1.000915,-0.09959052,-0.4498545,-0.3521529,-0.2970171,-1.3643885,-1.5310199,0.36590356,-0.13006398
5667,0.62255806,0.0077166706,0.91744906,0.4431374,-0.09457171,2.6264043,1.0702944,1.0670606,-0.35526407,0.2861849,0.5922926,0.012393095,0.8865945,0.44774514,-0.0913411,2.5970035,1.0769262,1.055809,-0.37594888,0.28657138
5668,-0.68926185,-0.60542655,-0.9534611,-0.8809321,0.10998854,0.70901275,-0.07378088,1.8913298,-0.68705636,-0.5879785,-0.70071,-0.59192693,-0.9484318,-0.88948846,0.095176,0.7373927,-0.115683086,1.9003947,-0.6858583,-0.61590314
5669,-1.5577047,-1.6147891,-1.3785987,-1.444843,-1.0744903,-0.78932244,-0.8890277,-0.7797826,-0.80502087,-0.7622622,-1.5357974,-1.6331363,-1.3945041,-1.459536,-1.1029462,-0.79072315,-0.86578035,-0.7646481,-0.7862177,-0.7654444
5670,-1.1997528,-1.0004803,-0.3539019,0.15285349,-0.47156596,-0.5323267,0.71954805,0.066639096,-0.030316904,-0.23756598,-1.1928817,-0.99747574,-0.34497365,0.16199031,-0.46444014,-0.5267416,0.7390507,0.053486727,-0.03452701,-0.26163286
5671,-0.7909198,-0.9054569,-0.77463007,-1.0219638,-0.39566004,-0.46307468,-0.527533,-0.65898776,-0.04344272,-0.28462684,-0.7785967,-0.915753,-0.76136756,-1.0264686,-0.40268984,-0.4598378,-0.5279897,-0.6638771,-0.053995945,-0.27737385
5672,0.21160063,0.011493489,0.06020245,0.30194485,0.37949777,0.18354423,0.573894,0.70009553,-0.5152981,-0.63955325,0.23574454,0.0016997606,0.060519435,0.28712648,0.38788483,0.18366684,0.5744265,0.70314765,-0.5195486,-0.6657903
5673,0.63840884,0.3508012,0.014922369,-0.08062415,-0.63700104,-0.78863084,1.7536209,1.7958145,-0.023744605,-0.076676816,0.6494821,0.3457639,0.019412305,-0.091465235,-0.63414556,-0.8002668,1.7632258,1.782899,-0.043359227,-0.07242939
5674,1.7150185,1.459927,0.11546596,0.32857823,1.1963239,1.7453365,-0.14676338,-0.379555,0.74534875,1.1590998,1.6935787,1.455068,0.12030105,0.3189996,1.1964439,1.7623217,-0.14266765,-0.3834722,0.75369877,1.1543417
5675,-1.145829,-1.2060807,-1.1009238,-0.94339967,-0.27485204,-0.40109187,-1.4102926,-1.9727962,-1.1084161,-1.4221365,-1.1493958,-1.2153535,-1.0897548,-0.9443157,-0.2809993,-0.41119546,-1.4223773,-1.955964,-1.1017288,-1.4165751
5676,-0.78784776,-1.1048111,0.80445915,1.110445,-0.096128315,0.09852961,-0.60554093,-0.04558806,-0.9345136,-0.7008088,-0.8117136,-1.0992126,0.796836,1.1266552,-0.09751799,0.12786806,-0.6144119,-0.030109242,-0.9425503,-0.7079603
5677,0.5621791,4.2849536,0.33933333,0.38998818,-0.23380461,-0.7345424,-1.0838497,-0.5694874,0.3829329,0.57319826,0.56480527,4.3134937,0.32807282,0.40158182,-0.21452454,-0.7473044,-1.1015419,-0.57082003,0.35949615,0.5704539
5678,-0.34221804,-1.1764237,-0.20821416,-0.31179821,-2.4694903,-2.2474878,0.29076412,-0.299937,0.7235775,0.42696565,-0.34944773,-1.1378275,-0.21674407,-0.29919994,-2.4690611,-2.1866536,0.30690783,-0.2919078,0.7361525,0.43753278
5679,-0.014152005,0.13141514,-0.13991599,0.04005035,-0.6758373,-0.75685483,0.7576745,1.014987,0.50378025,0.9057211,-0.026084237,0.15044895,-0.1326133,0.04544756,-0.6673969,-0.75624853,0.7438889,1.0378481,0.5134836,0.91261345
5680,0.66577786,0.42796206,0.2787213,0.21899596,1.0839729,0.55963,0.6085186,0.58583784,0.22990108,0.20450363,0.692961,0.4156351,0.30039454,0.19914302,1.1010402,0.54284,0.6124652,0.57310945,0.24008703,0.18545759
5681,-0.40743852,0.2282094,-0.26887748,-0.42706048,-0.27131578,-0.25121522,-0.13514091,-0.17081149,-0.41544712,-0.6414714,-0.39697024,0.26057157,-0.25083822,-0.4166726,-0.2528749,-0.25172412,-0.1405544,-0.15547915,-0.41862988,-0.648624
5682,-0.3405189,-0.1563028,0.40321827,0.5636589,-0.4997558,-0.44983798,0.22502849,0.3247458,0.6521023,0.56019366,-0.33333397,-0.16363947,0.3876177,0.56794596,-0.49789128,-0.44149828,0.22580954,0.332685,0.6453754,0.56323415
5683,-0.29223946,-0.21446495,-0.023616344,-0.1408553,0.08099499,0.18878454,1.0483837,1.0512016,-0.37075287,-0.48832518,-0.28388646,-0.20332958,-0.019966744,-0.11874819,0.096282676,0.21042119,1.0491134,1.0561011,-0.35394266,-0.49314386
5684,0.05136982,-0.11876209,-0.6562304,-0.47820514,0.2905464,-0.14991112,0.50610435,0.047583923,0.83605653,0.15382722,0.05115609,-0.10508232,-0.6485714,-0.4603657,0.29307497,-0.13910325,0.5073291,0.05320231,0.8274045,0.13834266
5685,2.04849,1.4360732,0.24504241,-0.21906365,0.0052251033,0.2107483,4.353286,1.848804,0.73412675,0.46195877,2.040295,1.4660386,0.2687293,-0.22843646,0.02198667,0.21868956,4.325858,1.8689903,0.75152063,0.46467775
5686,1.2057235,1.0532713,-0.5204235,-0.8032335,-0.26025972,0.037389413,-0.3296244,-0.53489804,-0.12542255,-0.53736794,1.2075034,1.0352875,-0.522765,-0.813335,-0.25707477,0.035936475,-0.3262199,-0.5310158,-0.11662658,-0.5409192
5687,-0.55093837,-0.11019339,-0.666476,-0.37487006,-0.24779832,-0.19695269,-1.2616179,-1.4959748,-0.38321805,-0.41772103,-0.5428737,-0.07391982,-0.6569032,-0.3834076,-0.26906773,-0.18472104,-1.2444636,-1.5222301,-0.37668052,-0.40760016
5688,5.2589855,5.3493185,-0.6978956,-0.48735428,3.8366306,1.3438268,0.61966705,2.2316804,0.81962276,-0.10193662,5.2759337,5.3341913,-0.68735224,-0.48251438,3.8090403,1.3321848,0.63116175,2.2540178,0.8244557,-0.11669095
5689,-0.5247707,-0.5291009,-1.111651,-1.0032005,-0.46779007,-0.43458033,-0.38612685,-0.1457956,1.1086438,0.8469797,-0.5121299,-0.5062799,-1.1018071,-0.9692503,-0.4642773,-0.4378119,-0.38997686,-0.1437635,1.0971164,0.85279775
5690,-0.08142178,-0.43516713,-0.5546725,-0.3587427,-0.22278786,-0.16478805,-0.113126606,-0.121211395,-1.5344968,-1.5361781,-0.070355676,-0.44184244,-0.5374344,-0.37154788,-0.21552676,-0.16827153,-0.11475121,-0.08629908,-1.5138359,-1.5091441
5691,-0.00096562505,-0.43023616,0.06295333,-0.075391576,-0.009632707,0.02819179,-0.7248731,-0.66257095,-1.348674,-1.2458054,0.014792647,-0.4371242,0.071444124,-0.070714116,-0.028114691,0.038164854,-0.7347874,-0.66894805,-1.3567395,-1.2775528
5692,0.41241527,0.33108777,0.5822418,4.763667,0.20367688,0.234727,-0.0015711263,-0.28017664,1.5293126,4.499648,0.41447756,0.32313496,0.57559,4.7568097,0.20309064,0.24142148,0.0046535432,-0.27991772,1.48644,4.5093846
5693,0.3518579,0.21909963,0.65580153,0.326164,1.3147073,1.4117352,1.1969018,1.1065444,-0.753516,-0.8955976,0.3488234,0.24863414,0.66001815,0.32153654,1.334419,1.4064462,1.1935322,1.1090859,-0.7192041,-0.8887153
5694,-0.5414108,-0.60603076,-0.50029165,-0.6681488,-0.7384204,-0.8538346,-0.6636031,-0.6817726,-0.57576835,-0.7247078,-0.54766124,-0.61666346,-0.5035635,-0.67355204,-0.7273352,-0.88102984,-0.66081274,-0.6863126,-0.56480855,-0.73215353
5695,-0.1635121,-0.1436619,-0.18350527,-0.14879684,-0.06537041,-0.11327259,-0.3188005,-0.29511482,-0.1711942,-0.1773325,-0.16610745,-0.13545749,-0.19693694,-0.15196316,-0.072749265,-0.11260955,-0.32421613,-0.2912792,-0.16001597,-0.16783024
5696,-0.7450233,-0.8198723,0.6935434,0.91112584,-0.4180985,-0.45653176,0.4698278,1.3928185,-0.6284327,-0.47731745,-0.7400933,-0.819716,0.68944055,0.93355644,-0.41322324,-0.45316672,0.47705868,1.3916081,-0.6014288,-0.47857386
5697,-0.8307338,-0.6047983,1.3677158,2.443491,-0.026301235,0.3290519,-0.77206445,-0.7656382,0.3036231,-0.3574766,-0.8370823,-0.5912408,1.3876587,2.467448,-0.022240795,0.3340199,-0.7604969,-0.76850146,0.30368802,-0.35587996
5698,-0.48456705,-0.40193796,-0.3163392,-0.55026335,0.4703046,0.30282533,0.47895902,0.054864533,0.05592718,-0.040048674,-0.4717616,-0.3859232,-0.32340965,-0.548672,0.4886503,0.29230285,0.48428714,0.060107395,0.060717836,-0.026587486
5699,-0.33243906,-0.21824394,0.05746153,0.34860596,-0.37834257,-0.48792368,-0.057757884,-0.086146995,-0.18537205,-0.25824815,-0.33411524,-0.20889549,0.064837016,0.3521394,-0.36950845,-0.49121517,-0.055153966,-0.09381011,-0.19518688,-0.2671435
5700,-0.17575473,-0.15567224,-0.23776758,-0.20384772,0.09337928,0.5755685,2.4448535,1.4640518,1.4674857,1.5027871,-0.17242065,-0.14845537,-0.24022016,-0.19552054,0.082140364,0.5677161,2.4504569,1.4768742,1.4872603,1.5063277
5701,0.61195004,1.0596405,-0.2459262,-0.26923567,-0.16740301,-0.2700919,0.34611562,0.51830953,0.48810545,0.3400235,0.61203456,1.0641854,-0.24625602,-0.24689035,-0.15970406,-0.26508564,0.35086882,0.5149911,0.4996624,0.34371707
