id_sequence,surge1_t0,surge1_t1,surge1_t2,surge1_t3,surge1_t4,surge1_t5,surge1_t6,surge1_t7,surge1_t8,surge1_t9,surge2_t0,surge2_t1,surge2_t2,surge2_t3,surge2_t4,surge2_t5,surge2_t6,surge2_t7,surge2_t8,surge2_t9
5618,-0.26867917,-0.32041967,-0.19827244,0.006189297,-0.11059049,0.06565567,-0.87899506,-0.16448167,-0.127216,0.13063662,-1.2766409,-1.0850861,-1.289718,-0.9570036,-1.3402025,-1.2317342,-1.0965772,-1.3061028,-1.1881545,-1.1016113
5619,0.28884238,0.8476705,-0.03743096,-0.34491083,-0.37506604,-0.29978856,-0.24553244,0.42931297,0.7157405,0.8457009,0.30674693,0.08741773,0.3649692,0.852879,0.1877903,0.63118,0.0042149094,0.15069477,-0.09637545,0.5511942
5620,0.16516924,-0.11008825,0.13596047,-0.32133493,-0.17393853,-0.35058072,-0.07978728,-0.035165545,-0.36006862,-0.29382515,-0.7983129,-0.9328061,-0.26919645,-1.0034853,-0.50569886,-0.4893961,-0.6494843,-0.6782298,-0.58470666,-0.67701846
5621,-0.3573953,-0.24418359,0.50872135,0.9759294,0.6330994,-0.35242042,-0.15571709,-0.15275939,0.54670507,0.12776162,-0.5052252,-0.5462152,-0.93062884,-0.21947594,-0.34181443,-0.033937536,-0.1564346,0.29059988,0.010734281,0.3312656
5622,-0.28797162,0.77837825,-0.22678266,1.2230177,0.15521367,-0.12422628,0.083460726,-0.07437368,-0.735326,-0.5206381,-0.015549194,0.22866178,-0.083385006,-0.69103086,-0.6776063,-0.7009608,-0.41751966,-0.07421462,-0.045780543,0.10366812
5623,0.81503433,0.77956367,0.9042957,0.5463288,-0.28168958,0.81435364,-0.36456642,0.66744655,-0.5217319,-0.9076339,0.48271948,0.33576432,0.5107703,0.38106653,0.45101255,0.4221356,0.5067113,0.69115555,1.3017423,0.4620743
5624,-0.22977272,-0.9631564,0.011752711,0.60665464,0.61930937,-0.128845,0.5836497,0.25438234,-0.38826078,-0.32553896,0.37142664,0.251627,0.48142996,0.5112129,0.35519668,0.8276044,0.44281974,0.7710566,0.23547237,0.1683058
5625,-0.027079634,0.16828382,-0.10024561,0.09763722,-0.1140893,0.09184665,0.06858861,0.31344068,0.2624109,0.46909323,0.8382328,0.48126915,0.72622114,0.9904633,0.6048229,0.5893593,0.6518609,0.62890816,0.31216368,0.48410758
5626,-0.13526942,-0.40792796,0.7447833,-0.55628777,-0.45217755,-0.3727889,-0.6973201,-0.9166271,-1.0436394,-0.06478095,-0.30558917,-1.4918289,0.04639708,-0.8518397,-0.13308732,-0.21523285,-1.6612847,-0.9004179,-1.4833281,0.08246791
5627,0.3719384,0.3014374,0.82866645,0.22627597,0.40207565,-0.19713698,-0.03235148,-0.286136,0.14930545,-0.4253692,-0.58889323,-0.4840389,-0.6379721,-0.47859484,-0.3252224,1.2733591,0.12124351,-0.10999847,0.28909945,0.69970703
5628,0.070367634,-0.76643175,-1.2395333,-0.5466498,-0.21687531,-0.99245477,-0.6957631,-0.20063883,-0.14270645,-0.5829453,0.36911714,0.0355084,0.5241458,0.44457564,0.04043303,0.1761728,0.2281316,-0.3442188,-0.48883975,-0.2124455
5629,-0.0888399,-0.112796016,-0.23500136,-0.28794605,-0.18294883,-0.11273831,0.29923883,0.017778268,0.035148166,-0.04688692,-1.0867426,-2.054217,-0.59868354,-1.6722989,-1.0463306,-1.046762,-1.3460947,-1.3150697,-1.5886275,-1.2879848
5630,-0.3568424,-1.2203257,-0.36438838,-0.9234598,-0.2523628,-1.0469553,-0.114573486,-0.7012769,0.7178848,0.9311787,0.4708536,0.12562065,-0.39296213,-0.051882897,-0.23662445,-0.67610717,-0.8624848,-0.5630051,-0.25018933,-0.9978632
5631,0.67408395,1.6220545,1.4177699,0.66290385,0.9945893,0.5716091,0.28544173,0.3228195,0.7484101,0.56914335,-0.6804849,-1.2696148,-0.6335522,-1.2213404,-1.3061548,-0.42011717,-1.2613095,-0.14137444,-0.6691655,-0.61822665
5632,-0.14009127,-0.589029,0.17531887,-0.6931672,-0.32248145,-0.21864027,-0.015738696,0.09141331,0.059463844,0.76424706,-1.7490046,-0.9000692,-1.6198678,-0.19467476,-1.1512312,-1.1623896,-0.9559271,-0.6579066,0.21562263,0.00093077275
5633,0.8358279,-0.4228884,0.03717964,-0.7052383,-0.2142366,-0.6487033,-0.048043285,-0.5833898,0.121161185,-0.27031705,-0.43982694,0.35941735,0.1293124,-1.2388309,0.42275476,0.5630154,-0.2868831,-0.23558453,1.0519693,1.0572673
5634,0.007329977,-0.67342174,-0.83216757,-0.22276023,-1.0353296,-0.9625032,0.39059585,0.16094942,0.39245552,0.49700293,-0.34627706,-0.39219278,-1.095495,-1.4335234,-0.87629324,-0.65381664,-0.91070706,-1.124636,-0.8581035,-0.36212528
5635,0.230151,0.13283096,0.49514475,-0.44950372,-0.05407312,0.5356667,0.8352327,0.99215335,-0.44427964,-0.6844766,1.0312574,1.4693557,0.83239746,2.5690813,1.5322325,1.1135256,0.48090726,0.059526883,0.21481784,-0.37681913
5636,-0.38799778,-0.23680682,-0.81547874,-1.0390563,-0.8768011,-0.80853415,0.15469292,0.31410772,-0.39294532,0.22082908,0.056427866,-0.09038813,-0.45944992,-0.41509616,-0.5462481,-0.2496341,-0.6599894,-0.2751523,-0.29007757,-0.28861743
5637,-0.30069703,-0.1297893,-0.7601353,0.122753486,0.37901607,0.12264537,-0.51513326,-0.93243736,0.0717151,-0.5821245,0.14757188,0.041607052,-0.6630715,-0.40378022,0.60851586,-0.5232399,0.06991306,-0.06757838,0.22148813,0.25955266
5638,0.14580959,0.26177558,0.32108226,0.6431461,0.38148656,0.15646182,-0.005076132,-0.27873096,-0.51351655,-0.6077607,-0.5519791,0.119023025,-0.20724164,-0.067306824,-0.26511195,1.0298538,-0.02997885,0.8179035,0.7546217,1.5253875
5639,0.22747241,0.23714313,0.2970686,-0.41803834,-0.2699894,0.10530895,-0.054026246,0.17084824,-0.017876983,-1.1077261,-0.33779737,-0.049191616,0.35275623,0.31067783,0.5366527,0.45065796,0.5028187,0.6960025,0.7100571,0.7417299
5640,-0.56864506,-0.44701704,0.2206669,-0.36147046,-0.31542948,0.44560674,-1.2500403,-0.9518443,-1.2166696,-0.41058013,0.009447849,0.33490834,0.27496055,0.8312851,0.16592115,0.84534514,-0.5516787,0.43169948,-0.377472,-0.4294351
5641,-0.9528836,0.6991627,-0.016757023,1.1205007,0.35507992,0.7305602,0.9281146,-0.16824867,0.32899755,0.69913274,1.1124291,0.013847854,0.07439829,0.6324099,1.4460187,0.495727,0.8000952,1.0705191,1.1892047,0.86396945
5642,1.017427,2.1368139,1.971872,1.6693584,0.9522106,0.8280105,0.51307523,1.0334029,0.1557682,-0.46604994,-0.57449955,-0.47747546,0.28221473,-0.98792326,-0.7486821,-0.20919695,0.18535158,-0.7381452,-0.23208787,-0.29306665
5643,0.28186512,0.7080864,1.0665672,-0.063741155,-0.36185205,-0.20500633,-0.6702214,-0.5024156,-0.09843546,-0.3896651,1.0995225,0.49439034,0.0999858,0.58243084,0.82883006,0.51847506,0.46633622,0.7319603,1.0768799,2.224158
5644,1.1903596,0.72834134,-0.038393542,-0.7037188,0.35600224,0.2697347,-0.7275285,0.13723926,-0.28789943,-0.102957875,0.3028201,0.72376025,0.46113342,0.38769278,-0.1789341,-0.80394804,-0.36301267,0.5109166,0.17570473,0.46772426
5645,0.3665388,-0.8723995,1.0559477,0.2168013,-1.0619645,-0.28348875,1.0836649,-0.082634486,-0.7916075,-0.2353921,0.4426438,-0.67233497,-0.11051767,-0.6539482,-0.25744355,-0.12017859,-0.9298513,0.26400915,0.6918595,0.5843897
5646,-0.14720514,0.41980556,-0.12704204,0.4834107,0.7006621,1.4949945,0.3497355,1.2920992,0.20691478,0.16873166,0.8670669,-0.009932913,-0.2614934,0.05596962,0.811439,0.84723854,-0.25172973,0.52477735,1.2071377,0.70089877
5647,0.60093,0.8754024,-0.015441313,0.6743766,0.07273584,1.2033485,0.4676343,0.7091638,0.28996426,0.4119848,0.043586988,0.3437326,0.31771374,-0.053314306,0.44844356,0.5574203,0.023015426,0.26569644,0.093602136,0.11129314
5648,0.351228,0.73887825,-0.6448138,0.6397467,0.47475535,-0.2633145,-0.94356227,-0.10104765,-0.42276686,0.069101326,-1.0758843,-0.023152176,-0.11926627,0.1537262,0.07005425,0.34372255,-0.83757246,-0.10728633,0.5019142,0.48438427
5649,-0.69385743,1.0235777,-0.86677724,0.34242645,0.09178312,0.41948453,0.3592389,0.9784035,1.3168924,-0.38110685,-0.98245806,-1.2373695,-1.0255657,-0.01831823,-0.44145393,0.2535846,-0.28583574,-0.20710053,0.9491118,-0.07165476
5650,0.10854764,0.25865,-0.50891525,-0.7785831,-0.48801073,0.730593,0.6037432,0.12135857,0.19983053,-0.3308386,-0.36592317,-0.6187416,-0.4827396,-0.8350699,-0.6578222,-1.0115175,-0.29784772,-0.68331707,-0.85711414,-0.038546234
5651,-0.20213266,0.065008916,0.4536541,0.7781235,0.8997996,0.8944144,0.78122306,0.3239932,0.28020018,0.06372037,0.43003884,0.38030607,-0.37250897,0.7357985,0.24793723,0.083276086,0.08901924,0.21289371,-0.3668395,0.08606002
5652,-0.98743737,-0.11651428,0.43974444,0.116157494,1.1709566,0.235081,0.7369537,0.3657568,-0.20520939,0.6712558,0.1399936,0.17245081,0.73046994,0.17631924,1.914474,1.5226254,1.2543211,0.43528342,-0.29206556,-0.67147493
5653,0.21228008,0.03284379,-0.20749573,0.59303665,0.7104204,-0.100689575,0.67619073,-0.15211317,0.4291991,-0.8330815,0.17596385,-0.5106978,-0.81647074,1.0569357,0.8142791,1.0330985,-0.2045516,-0.8912117,0.09495248,0.8569393
5654,-0.11611993,0.104824826,0.05036551,-0.011293226,-0.30840775,0.4222351,0.13308124,0.39548665,0.1776198,-0.11135461,0.26878366,0.31539762,0.25240248,0.28633645,-0.14814855,0.13690338,-0.3064603,-0.15336132,-0.43426982,-0.3490053
5655,-0.26559684,-0.010413624,-0.30911693,0.3246851,-0.36862507,0.16275814,-0.14750034,-0.3225928,-0.23643005,-0.13017091,-0.15454544,-0.12029713,-0.20798331,-0.42882273,-0.26012108,0.7512153,0.23382895,0.9084396,-0.04059863,-0.033664078
5656,-0.28698036,0.052651882,0.3763693,-0.3802543,-0.3502094,-0.57463926,-0.019374438,-0.10801913,0.32627645,0.1746754,0.44705063,0.3422604,0.3409696,0.4598176,0.48505914,0.48851696,0.9741557,-0.12009192,0.009538112,0.33250526
5657,-0.19350508,-0.52423096,0.22128437,0.1693384,0.33156857,0.07800133,-0.26964006,0.08353369,-0.16947412,0.33417797,0.7865914,1.0517474,1.0517555,1.221963,1.048946,0.6961263,0.5355722,0.9510159,0.49894807,0.74936825
5658,-0.22810982,0.022883855,0.017518755,-0.1594825,-0.3356462,-0.16409616,-0.037297003,0.7823935,0.61730134,0.75259095,-1.6624272,-1.0472056,-0.08631747,-0.33825004,-0.03478464,-0.33605203,-0.33887935,-0.16761017,0.6597394,-0.2203295
5659,-0.7433724,-0.32605788,-0.672135,-0.6570956,-0.05515669,0.30684507,-1.1568068,-0.58481514,-0.7503047,-0.2463302,-0.099464916,0.22266716,0.046354197,0.12432891,0.22550793,-0.5686971,0.039249614,-0.4170954,-0.44436938,-0.709848
5660,0.70746493,-0.0087078,0.16244118,0.073060766,-0.4737522,0.8544457,1.4677987,0.7909047,0.69912636,-0.023542784,0.53818816,1.4687093,0.654654,-0.16128106,-0.2528663,0.37764955,0.8059426,1.2468561,-0.022885514,0.74286395
5661,-0.30324087,0.1544192,0.45160535,0.33519185,0.4898987,1.2473344,0.31841007,-0.07909839,-0.13881102,0.43617168,-1.1855378,-1.5173699,-0.8407478,-1.2587236,-1.165959,-0.91984636,-0.8296921,-0.9882302,-0.45675185,-0.51831913
5662,-0.58129483,0.0016855784,0.29339394,-0.16550651,-0.8054123,-0.5225958,1.0225374,-0.27817008,-1.4245403,-0.2604179,0.649822,-0.46665204,0.21495448,0.27296615,0.12288691,-0.3065142,0.4558673,1.3498403,0.34318694,0.7477667
5663,-0.54743636,0.037438843,-0.36008567,-0.32666987,0.5373114,-0.0051753344,0.26442218,-0.10709476,-0.38699308,-0.5502182,0.24813683,0.5259943,0.11369514,-0.057324607,0.15807447,-0.23526295,-0.2925099,-0.09809234,-0.47454295,-0.22539684
5664,0.048001703,0.36971655,-0.45523903,-0.33801827,-0.63074684,-0.6145432,-0.6899469,-0.5171805,-0.6434326,-0.57373565,-0.095948584,-0.3860289,-0.07212272,-0.44444796,-0.37028265,-0.6074495,0.09345424,0.16713163,-0.3436861,0.03101174
5665,-0.22403832,0.051855292,-0.567225,0.39658287,0.5817479,1.1149037,1.2819175,0.64483374,0.027107695,0.31672102,0.54880506,0.006220691,-1.0748314,-1.0840484,-0.39707983,-0.27401313,-0.20519073,0.0071872524,0.09444215,-0.092793636
5666,0.29549956,0.34419668,0.29506165,1.2963874,1.7532705,0.886209,0.06932036,0.9929541,1.0859096,0.6908554,0.24841432,0.77556986,-0.2960603,0.2386154,-0.4815211,-0.07090757,-0.29896662,0.1882901,0.81329143,0.4982326
5667,0.5374448,0.31006315,0.4334184,0.22866687,0.7204429,0.050524857,-0.14183865,-0.46915656,-0.44711268,-0.82594,0.10439278,-0.18417962,0.47867125,-0.058710102,0.23898783,0.046580404,0.54083174,0.35527,0.15407307,0.6970223
5668,-0.7796869,0.46219778,-0.124402985,0.078309834,-0.055066817,-1.1169938,0.44380385,0.37971094,0.115521945,-0.7559084,0.6468804,0.9222491,0.29926226,-0.2706194,-0.01097621,0.06856762,0.06352824,1.943985,0.11516122,0.78181857
5669,-1.0132636,-0.6567528,-0.0755392,-0.405117,-0.02388186,-0.10609473,-0.54453063,-0.08413019,0.025123902,0.43300167,-0.64073807,-0.18553507,-0.5496657,-0.5291678,-0.5015836,-0.14849757,0.20910196,-0.8266869,-0.2583162,-0.29976815
5670,-0.15290928,-0.011592945,0.12101758,0.45360076,0.6270421,0.21354961,1.6103985,0.04431391,0.5763458,0.3361379,0.43967572,0.30294266,0.41599366,0.30498314,-0.06385261,-0.3044523,-0.007773929,-0.5622854,-0.903784,-0.52595377
5671,0.43802285,0.53398114,-0.5782466,0.54663193,-0.23547699,-0.16031879,-0.1442273,-0.1820085,0.76171464,-0.10605557,0.031422324,0.19248976,-0.9748735,0.2824121,-0.48059684,-0.18498628,-0.31785107,-0.59649855,0.06882508,1.3363886
5672,2.2095373,0.0072006863,-0.053318545,-0.38613287,-0.80228937,0.16598089,0.19413711,-1.2382101,-0.6028033,0.14042075,-1.0036249,-0.7973973,-0.05346053,-0.4976502,-0.41568902,-0.90504533,-0.46611843,-0.34612545,0.08787771,-0.25391385
5673,0.32182822,0.40529117,0.12248126,0.39348647,-0.21783024,0.63173324,-0.054829028,-0.32781288,1.3541716,-0.31700826,-0.13502839,-0.40775108,-0.6078714,-0.3532979,0.3865594,0.2708151,-0.3907376,0.21136351,0.28498802,-0.46071646
5674,-0.41082403,0.668336,0.529905,0.07875918,-0.31253138,-0.14997852,-0.025677895,-0.91929615,-0.12686987,-0.09076949,-0.41636744,-0.20588492,-0.9192084,-0.4973681,-0.9878303,-2.177266,-0.58888847,0.45632806,-0.38794053,-0.79390067
5675,-1.3453957,-0.4083262,-0.12840246,-0.1981752,0.1774499,0.33605877,0.20683856,0.41778988,0.109283574,-0.03698186,-0.013555553,-0.40185747,-0.9593776,-0.84095347,-0.99889946,-0.8700427,-1.678625,-0.7038032,-1.311886,-0.6459207
5676,-0.10754906,-0.20057678,-1.014174,-0.3809556,-0.36472732,-0.3565718,0.37161365,0.16948114,-0.12061822,0.101415925,0.08171652,-0.22643924,-0.6650011,-0.6321922,-0.8527972,-1.3448143,-0.6562552,-0.30361634,-0.5042581,-0.2009821
5677,0.25855282,0.66602117,1.0987738,1.0997441,0.9526949,-0.2533224,0.28784773,0.6941037,-0.37899074,0.033354487,-0.7336309,-0.26437935,0.02193759,-0.61074203,-0.3512608,0.2748713,0.20526655,0.8597195,0.64797455,0.4673295
5678,-0.38243347,0.10655155,-0.29877388,-0.5445516,-0.34900492,-0.9051892,-0.2969705,-1.0024092,-0.572567,0.10304348,-0.6691347,-0.33543137,-0.49263176,0.00048606144,0.38559473,-0.70295507,-0.46873847,0.0074679223,-0.6265348,-0.11471606
5679,0.34736416,0.9822298,0.3607188,0.42434946,1.0801699,-0.047656782,0.27751985,0.3121859,0.7494456,0.6814314,-0.39525428,0.090882234,-0.13475078,-0.36256164,-0.96638983,-0.72317433,0.5167317,-0.22252962,0.35085365,-0.1331849
5680,0.15410276,-0.17471957,0.42263362,-0.64715654,-1.8067151,-0.17686425,-0.29039803,-0.7522021,-1.0337616,-1.1707046,0.6929918,0.8462538,0.2514805,0.5492237,0.005142775,0.24223638,-0.99559075,0.3227841,-0.22399205,0.7607233
5681,0.11276173,-0.2133139,0.15455906,-0.065807834,0.81137687,-0.10953572,-0.46511692,-0.16885234,0.114160396,-0.43100682,-0.4692636,-0.30340928,0.2740783,-0.3703521,-0.4864797,-0.6064259,-0.2503202,-0.72617704,-0.47366118,-0.70645905
5682,-0.23492216,-0.24245036,-0.28751183,0.20508659,-0.4173408,-0.8316723,0.24575162,-0.24281412,-0.10095297,0.11929977,-0.17994007,-0.16211325,-0.48685172,0.17500757,0.12545462,0.012681596,0.59307694,0.056071524,0.5742798,-0.48420674
5683,0.44582117,0.1601058,-0.05364643,-0.34914094,0.22429247,0.52524173,0.4065947,0.24010602,0.3049629,-0.52672637,-0.69964164,-0.33297592,-0.4835966,-0.5356946,-0.14458981,0.026862523,-0.3981721,-0.22960393,0.32553327,0.091084324
5684,-0.81349283,-1.0883062,0.23899926,0.27876845,0.22047006,-0.11947197,-0.14162886,-0.06415414,0.9836008,-0.20364243,-0.6503549,0.36053422,-0.1218772,0.69956213,0.40558848,0.84509426,0.33417064,0.028373681,0.19792308,0.6373004
5685,-0.18959378,0.30778274,-0.6603501,-0.3152426,-0.08120131,1.0138618,0.75784767,0.6484168,0.019339602,-0.45663103,0.15804142,0.15774275,0.83772534,0.66814697,1.1825548,-0.44929668,-0.03741302,-0.6259504,0.7418501,-0.059827182
5686,-0.2517734,-0.17583054,0.16101892,0.16511977,1.2714933,0.28548872,0.87666297,0.36089727,-0.28017652,1.2110959,0.0012645674,-0.11596073,-0.29033604,0.064667344,-0.66545916,-0.240368,0.36357868,-0.16742504,-0.17301486,0.17766151
5687,0.82982516,-1.1414895,0.018515158,-0.747906,-0.38869995,-0.19760774,0.016618859,0.6261068,-0.50880545,-0.4866244,-1.1000882,-0.32642224,-0.20675902,-1.885575,-0.7988383,-0.6764159,0.7322455,-0.48706806,-0.23329872,-0.6519873
5688,0.81315106,1.1029669,1.2471547,1.0927091,1.612223,2.0708325,2.0699399,1.3786693,0.5447505,0.48975474,-1.5529972,-0.75713676,-0.3575119,-0.24930328,-0.5460727,-0.03951825,-0.4287388,0.1783527,0.0734259,-0.61974865
5689,-0.045941867,0.32399994,-0.09245684,1.0701745,0.10209769,-0.4683765,-0.935698,-0.11237114,-0.55539525,-0.06878981,0.2391589,-0.5522361,-0.19511744,-1.3088999,-0.9311873,0.9545476,-0.5350374,-0.80636203,0.59908444,-0.0132841
5690,0.121377215,-0.33096728,-0.21983427,-0.31354588,-0.22690657,-0.07450297,-0.30187854,0.027643101,0.27318645,0.060520194,0.57845914,0.55744976,0.23151246,-0.19101353,0.33540913,-0.043060932,0.033041034,-0.2509492,-0.8381237,-0.45216185
5691,0.13160549,-0.56011355,0.14255485,-0.5663382,-0.45422652,-0.077523194,0.549561,0.44492573,0.15909433,0.21053973,1.1689917,0.85612816,1.0120771,1.5103878,0.7986403,1.1670864,0.8898132,1.1455859,1.9519793,1.3732246
5692,1.3613399,1.366115,0.47029722,-0.3442119,0.6856152,0.5084989,0.7357152,0.67975664,1.1830878,0.932259,-0.29571873,-0.3934669,-0.4699304,-0.34850287,-0.27169293,-0.43944675,-0.13268228,-0.54411346,-0.39726466,-0.4060947
5693,-0.27592346,0.33156988,0.017349364,0.53099257,0.55732334,0.18642591,-0.53793335,-0.09909673,0.15800862,-0.4134474,0.2254235,-0.07211071,0.15957244,0.14655055,-1.2765049,0.16547616,-0.26450253,-0.45951462,0.02907985,0.10089142
5694,-0.8014592,-0.06265659,-0.14427108,-0.5625244,-0.9181538,0.02731013,-0.364951,0.30284753,0.56902426,-0.32740232,0.19039486,0.8647432,0.95788956,0.9596061,0.45940027,0.6600553,0.047057204,-0.3563659,0.30140898,-0.07976441
5695,0.120360196,-0.10584497,-1.0096192,-1.1122233,1.3281451,0.4428761,0.100442894,0.97977114,0.6917808,0.16635688,-0.15637374,-0.8003254,-0.7391403,-0.6780043,0.57237333,-1.2320446,-0.8609345,-0.86888343,-0.41515386,-0.035146423
5696,-0.024672609,0.1718494,-0.0017390167,0.4330861,1.3266158,0.61039895,0.7982314,1.4040595,-0.083646186,0.007761213,0.55280143,-0.6254373,-0.30474284,0.20960467,-0.25079402,-0.09685671,0.7968967,0.23645943,0.11677481,-0.26357493
5697,0.16304919,1.3751725,2.0049086,1.7730768,1.9773299,-0.24211411,0.6721273,0.16540776,1.0320109,1.2710587,0.18394367,-0.29715723,0.15255523,-0.29118067,-0.4923613,-0.28202134,-0.38469416,-0.92650735,-0.33263797,-0.6108536
5698,0.39326787,0.029263008,0.21429877,0.53663766,-0.27042782,-0.021733774,0.44876194,-0.6856686,-0.53578067,-0.42958996,-0.25704348,-0.89850503,-1.0503047,-0.6689962,-0.8471997,-0.61625856,0.12001163,-0.9211208,-1.2262229,-0.30986008
5699,-0.6057228,-0.7597071,-0.4781887,-0.6757594,-0.7073491,-1.1877718,-0.60031617,-0.5053344,-0.036529254,0.36616376,0.61235845,-0.18133742,0.18142593,0.8295414,0.17768672,0.012984339,0.4317912,0.13211523,-0.67290145,-1.0905383
5700,0.60412925,0.24496792,-0.7121234,1.0441892,-0.11431566,-0.1168811,0.8948757,-0.0977771,-0.46038353,0.3418613,0.6946173,0.22603598,0.2792652,-0.6035688,0.8513711,0.56763166,0.5419309,-1.0479287,0.300602,0.114689134
5701,0.7151522,0.95611775,0.8420274,1.0300612,-0.4690263,0.41408798,0.11952056,0.22001313,-0.5246444,-0.7144405,0.3585649,-0.17352335,0.100454725,0.9910723,0.42211944,0.29110047,0.69191635,0.16331133,0.40670252,0.38485008
5702,-0.9643429,-0.47154194,-0.528431,0.7859818,-2.0751739,-0.77471864,-0.53496826,1.2103953,0.32588276,-0.5360539,-0.24496573,0.8300733,1.1303988,0.08231299,-0.012688015,-0.29947758,0.8148888,1.2405275,0.7706735,0.46122
